f (MHz)  Theta(deg.)  Phi(deg.)  real(Vout_theta)  imag(Vout_theta)
10.00 	 25.0 	 90.0 	 -0.0023554 	 -0.0036737
10.00 	 25.0 	 100.0 	 -0.1342091 	 0.0544853
10.00 	 25.0 	 110.0 	 -0.2619394 	 0.1108053
10.00 	 25.0 	 120.0 	 -0.3816558 	 0.1635734
10.00 	 25.0 	 130.0 	 -0.4897159 	 0.2111880
10.00 	 25.0 	 140.0 	 -0.5828372 	 0.2522075
10.00 	 25.0 	 150.0 	 -0.6581962 	 0.2853933
10.00 	 25.0 	 160.0 	 -0.7135124 	 0.3097462
10.00 	 25.0 	 170.0 	 -0.7471148 	 0.3245344
10.00 	 25.0 	 180.0 	 -0.7579894 	 0.3293146
10.00 	 25.0 	 190.0 	 -0.7458087 	 0.3239435
10.00 	 25.0 	 200.0 	 -0.7109399 	 0.3085825
10.00 	 25.0 	 210.0 	 -0.6544356 	 0.2836924
10.00 	 25.0 	 220.0 	 -0.5780027 	 0.2500214
10.00 	 25.0 	 230.0 	 -0.4839545 	 0.2085836
10.00 	 25.0 	 240.0 	 -0.3751424 	 0.1606301
10.00 	 25.0 	 250.0 	 -0.2548718 	 0.1076129
10.00 	 25.0 	 260.0 	 -0.1268018 	 0.0511409
10.00 	 25.0 	 270.0 	 0.0051668 	 -0.0070684
10.00 	 25.0 	 280.0 	 0.1370122 	 -0.0652419
10.00 	 25.0 	 290.0 	 0.2647175 	 -0.1216063
10.00 	 25.0 	 300.0 	 0.3843950 	 -0.1744432
10.00 	 25.0 	 310.0 	 0.4924071 	 -0.2221427
10.00 	 25.0 	 320.0 	 0.5854771 	 -0.2632531
10.00 	 25.0 	 330.0 	 0.6607876 	 -0.2965248
10.00 	 25.0 	 340.0 	 0.7160641 	 -0.3209481
10.00 	 25.0 	 350.0 	 0.7496402 	 -0.3357828
10.00 	 25.0 	 360.0 	 0.7605053 	 -0.3405799
10.00 	 30.0 	 0.0 	 0.7146629 	 -0.3445240
10.00 	 30.0 	 10.0 	 0.7032340 	 -0.3390922
10.00 	 30.0 	 20.0 	 0.6705183 	 -0.3235539
10.00 	 30.0 	 30.0 	 0.6174976 	 -0.2983783
10.00 	 30.0 	 40.0 	 0.5457658 	 -0.2643266
10.00 	 30.0 	 50.0 	 0.4574850 	 -0.2224303
10.00 	 30.0 	 60.0 	 0.3553238 	 -0.1739618
10.00 	 30.0 	 70.0 	 0.2423797 	 -0.1203961
10.00 	 30.0 	 80.0 	 0.1220862 	 -0.0633661
10.00 	 30.0 	 90.0 	 -0.0018921 	 -0.0046123
10.00 	 30.0 	 100.0 	 -0.1257738 	 0.0540721
10.00 	 30.0 	 110.0 	 -0.2457794 	 0.1108974
10.00 	 30.0 	 120.0 	 -0.3582503 	 0.1641339
10.00 	 30.0 	 130.0 	 -0.4597631 	 0.2121656
10.00 	 30.0 	 140.0 	 -0.5472345 	 0.2535392
10.00 	 30.0 	 150.0 	 -0.6180151 	 0.2870073
10.00 	 30.0 	 160.0 	 -0.6699665 	 0.3115647
10.00 	 30.0 	 170.0 	 -0.7015230 	 0.3264759
10.00 	 30.0 	 180.0 	 -0.7117352 	 0.3312954
10.00 	 30.0 	 190.0 	 -0.7002966 	 0.3258798
10.00 	 30.0 	 200.0 	 -0.6675510 	 0.3103908
10.00 	 30.0 	 210.0 	 -0.6144840 	 0.2852916
10.00 	 30.0 	 220.0 	 -0.5426952 	 0.2513342
10.00 	 30.0 	 230.0 	 -0.4543534 	 0.2095388
10.00 	 30.0 	 240.0 	 -0.3521347 	 0.1611655
10.00 	 30.0 	 250.0 	 -0.2391434 	 0.1076779
10.00 	 30.0 	 260.0 	 -0.1188187 	 0.0506995
10.00 	 30.0 	 270.0 	 0.0051709 	 -0.0080354
10.00 	 30.0 	 280.0 	 0.1290428 	 -0.0667360
10.00 	 30.0 	 290.0 	 0.2490186 	 -0.1236105
10.00 	 30.0 	 300.0 	 0.3614434 	 -0.1769234
10.00 	 30.0 	 310.0 	 0.4628991 	 -0.2250494
10.00 	 30.0 	 320.0 	 0.5503096 	 -0.2665238
10.00 	 30.0 	 330.0 	 0.6210326 	 -0.3000872
10.00 	 30.0 	 340.0 	 0.6729367 	 -0.3247228
10.00 	 30.0 	 350.0 	 0.7044620 	 -0.3396856
10.00 	 30.0 	 360.0 	 0.7146629 	 -0.3445240
10.00 	 35.0 	 0.0 	 0.6635764 	 -0.3480088
10.00 	 35.0 	 10.0 	 0.6529746 	 -0.3425373
10.00 	 35.0 	 20.0 	 0.6226256 	 -0.3268851
10.00 	 35.0 	 30.0 	 0.5734366 	 -0.3015231
10.00 	 35.0 	 40.0 	 0.5068820 	 -0.2672160
10.00 	 35.0 	 50.0 	 0.4249627 	 -0.2250010
10.00 	 35.0 	 60.0 	 0.3301513 	 -0.1761587
10.00 	 35.0 	 70.0 	 0.2253209 	 -0.1221750
10.00 	 35.0 	 80.0 	 0.1136589 	 -0.0646966
10.00 	 35.0 	 90.0 	 -0.0014303 	 -0.0054793
10.00 	 35.0 	 100.0 	 -0.1164323 	 0.0536671
10.00 	 35.0 	 110.0 	 -0.2278342 	 0.1109366
10.00 	 35.0 	 120.0 	 -0.3322362 	 0.1645845
10.00 	 35.0 	 130.0 	 -0.4264588 	 0.2129816
10.00 	 35.0 	 140.0 	 -0.5076410 	 0.2546646
10.00 	 35.0 	 150.0 	 -0.5733261 	 0.2883787
10.00 	 35.0 	 160.0 	 -0.6215333 	 0.3131137
10.00 	 35.0 	 170.0 	 -0.6508136 	 0.3281315
10.00 	 35.0 	 180.0 	 -0.6602890 	 0.3329852
10.00 	 35.0 	 190.0 	 -0.6496759 	 0.3275309
10.00 	 35.0 	 200.0 	 -0.6192926 	 0.3119311
10.00 	 35.0 	 210.0 	 -0.5700505 	 0.2866503
10.00 	 35.0 	 220.0 	 -0.5034302 	 0.2524434
10.00 	 35.0 	 230.0 	 -0.4214407 	 0.2103356
10.00 	 35.0 	 240.0 	 -0.3265632 	 0.1615945
